filename,Garbage,Null
G00002071.jpg,1,0
paper33_jpg.rf.bc48951df3249b2fdbc4b8e7160e63ce.jpg,0,1
plastic221_jpg.rf.6076e402b4d9688d33123e7f49fb1eb7.jpg,0,1
G00000143.jpg,1,0
34-0982889--118-3065115_A1_jpg.rf.6bbc3e29071b3b0184961edbcea386fb.jpg,0,1
G00002681.jpg,1,0
G00000310.jpg,1,0
G00000019.jpg,1,0
G00001098.jpg,1,0
G00002000.jpg,1,0
G00001567.jpg,1,0
34-0835385--118-3027927_A2_jpg.rf.373d51039757fd81d3f81b730c6c0447.jpg,0,1
G00004103.jpg,1,0
G00003277.jpg,1,0
G00000826.jpg,1,0
plastic255_jpg.rf.8c6a36a20166fee85234bec8f76d3857.jpg,0,1
G00002726.jpg,1,0
plastic34_jpg.rf.765dee9a61b697cc97b3f0b16fae35b8.jpg,0,1
plastic140_jpg.rf.7c12e4decbec2aaeb21ccfee5202f7a3.jpg,0,1
40-7435449--74-2091476_A4_jpg.rf.cf55397488da73d4ec39c51718ca8e89.jpg,0,1
34-0927793--118-313561_A4_jpg.rf.829054b99f4208db78e66a5fa08e08fa.jpg,0,1
paper20_jpg.rf.8f793aac2732d927f3ebd0b5fc6a3599.jpg,0,1
G00003777.jpg,1,0
29-382432--98-569467_A1_jpg.rf.cf68e43a68502c3dcd581b3c86aab952.jpg,0,1
G00000385.jpg,1,0
G00003167.jpg,1,0
metal109_jpg.rf.88c5fd9dc00922405be3ff404c0c6042.jpg,0,1
G00001892.jpg,1,0
G00002768.jpg,1,0
G00003698.jpg,1,0
plastic419_jpg.rf.dff6055a21b8b6fbf1c3cc3e9f06425e.jpg,0,1
green-glass344_jpg.rf.35eee7cc078a553110a3250b8029ae22.jpg,0,1
G00002001.jpg,1,0
G00004115.jpg,1,0
G00002004.jpg,1,0
G00002812.jpg,1,0
G00001299.jpg,1,0
G00002723.jpg,1,0
plastic35_jpg.rf.8a8e0dd6bd2af496fd09be26042c63a4.jpg,0,1
trash26_jpg.rf.22dc96952f9549e43e5175cd290a61d6.jpg,0,1
40-741251--74-1748383_A4_jpg.rf.f9435e0ed9364466b066e2d9c97e0a2b.jpg,0,1
metal3_jpg.rf.b6eb8f2ec82f16c536bb89c0827e1057.jpg,0,1
plastic854_jpg.rf.16970ea61dddc4c66aecfc96974dcf58.jpg,0,1
plastic477_jpg.rf.92cc4e3e2d752c7b09c5895f7467fab9.jpg,0,1
G00002253.jpg,1,0
G00001718.jpg,1,0
G00003354.jpg,1,0
glass197_jpg.rf.a1472810557300bd91474cf82c648b7d.jpg,0,1
G00003191.jpg,1,0
25-7503407--80-2048157_A2_jpg.rf.47c0986fc9219c13ae2fb4e1f2323c20.jpg,0,1
G00003983.jpg,1,0
G00002349.jpg,1,0
29-5757602--98-4414272_A3_jpg.rf.3117337d2e3503c12955d911fb7365bd.jpg,0,1
G00003660.jpg,1,0
G00002226.jpg,1,0
G00000184.jpg,1,0
G00000219.jpg,1,0
G00001039.jpg,1,0
paper365_jpg.rf.73c927df2c57d23d0e1b1a87ac7d39ec.jpg,0,1
paper248_jpg.rf.bd188ea5a29f03c1f419d3aa16c1c4ee.jpg,0,1
G00001117.jpg,1,0
G00001351.jpg,1,0
G00002120.jpg,1,0
G00003282.jpg,1,0
glass109_jpg.rf.fc450cfecf11992c6e9a93d9c5177aa2.jpg,0,1
plastic801_jpg.rf.10c25d187c250222d77f52e14e78e686.jpg,0,1
G00000666.jpg,1,0
glass207_jpg.rf.6f0c479badeeb819fb0e7d4417038c41.jpg,0,1
25-7649354--80-2355699_A1_jpg.rf.6597b22132759fdf9794a1f4f05bbdcc.jpg,0,1
paper481_jpg.rf.88df7a09b6f051a776029bc744e54d4a.jpg,0,1
G00001643.jpg,1,0
G00004120.jpg,1,0
G00003874.jpg,1,0
paper804_jpg.rf.9de14cd80b0bcb80ff83ed98157345a1.jpg,0,1
34-0951268--118-3012615_A2_jpg.rf.948969e876ee2072e47121795e35a457.jpg,0,1
cardboard124_jpg.rf.3dcbb6a2305fcb4a98ad5de5613dea01.jpg,0,1
G00000796.jpg,1,0
G00002294.jpg,1,0
G00002804.jpg,1,0
G00000174.jpg,1,0
G00002170.jpg,1,0
G00000798.jpg,1,0
G00003911.jpg,1,0
34-1030018--118-3223579_A1_jpg.rf.12c28009a7367c603e0347163f3b8ccd.jpg,0,1
G00000999.jpg,1,0
Glass10_png.rf.7aeb367711dfd24d9108cccd02b4d85b.jpg,0,1
metal277_jpg.rf.55938f4ed501ceff47016b8bc7b18804.jpg,0,1
G00004021.jpg,1,0
metal154_jpg.rf.080a35cb9dbbb080a6dbfb5b0ff1ff59.jpg,0,1
paper548_jpg.rf.f4d7e485dc871925ac386e5611e0d542.jpg,0,1
metal393_jpg.rf.d0d6571acdb9be1254761d758193ced1.jpg,0,1
G00004147.jpg,1,0
paper226_jpg.rf.360aa994141481b324d75af380f097c5.jpg,0,1
G00002740.jpg,1,0
metal231_jpg.rf.df8101bc2bfaeb9c94d0edd11b1af921.jpg,0,1
glass391_jpg.rf.73b1da230d2fbf463f37a0e112ae0d9c.jpg,0,1
Garbage33_png.rf.fa4d73ff3d56b1bfa5ffdb88ff67540f.jpg,0,1
G00003042.jpg,1,0
plastic412_jpg.rf.9b759e9accc0e373e8e2a52237c6ceb1.jpg,0,1
G00002461.jpg,1,0
plastic196_jpg.rf.a60883d293c32aba03f7ac5644f4e96c.jpg,0,1
_IMG_5058_JPG.rf.c93deb934291965e8f0e61c9d1b8d7d9.jpg,0,1
29-5220162--98-4893876_A1_jpg.rf.b0d1826d3a04f8e6fb863d1d1cd0146a.jpg,0,1
G00000584.jpg,1,0
G00002506.jpg,1,0
G00002849.jpg,1,0
metal427_jpg.rf.141b8c420f36dc49c821470351c58f17.jpg,0,1
G00001663.jpg,1,0
G00003748.jpg,1,0
29-6096075--98-4607336_A1_jpg.rf.e1ec1a63431c6e6ff94d568eecc4e4d9.jpg,0,1
G00003598.jpg,1,0
G00003808.jpg,1,0
G00002665.jpg,1,0
G00002981.jpg,1,0
G00002336.jpg,1,0
Screenshot-from-2023-05-06-13-46-09_png.rf.736e22af5c2446dbfde7bf445beab420.jpg,0,1
G00002932.jpg,1,0
G00002969.jpg,1,0
green-glass169_jpg.rf.fa4b009fd600724074a07addce283081.jpg,0,1
G00000418.jpg,1,0
G00003885.jpg,1,0
5402924.jpg,0,1
G00001543.jpg,1,0
41-9557866--87-6995158_A1_jpg.rf.e8c4e27d8955f205e29a28012e968564.jpg,0,1
paper522_jpg.rf.9f6c666a461e1adab260a3a5c6182d44.jpg,0,1
G00001274.jpg,1,0
plastic208_jpg.rf.92f1c73c3357746d7866c375040b66b2.jpg,0,1
G00003730.jpg,1,0
G00001104.jpg,1,0
paper355_jpg.rf.d453389c23ac7e86948254151b7cedbd.jpg,0,1
33-7406004--112-1071892_A2_jpg.rf.0743c20b12c68bdf6727d321cbb227c7.jpg,0,1
G00000940.jpg,1,0
G00002987.jpg,1,0
25-7795844--80-2354279_A1_jpg.rf.53a18d4104b7d46a53e813ff0ed6faaa.jpg,0,1
G00002706.jpg,1,0
29-399874--98-479033_A1_jpg.rf.ee2dba7aefb1ef5860e7dcd0d8094073.jpg,0,1
G00000407.jpg,1,0
G00001811.jpg,1,0
brown-glass227_jpg.rf.193014b8e0bb1daf249209fb2a4d7826.jpg,0,1
white-glass413_jpg.rf.0df49cbf217edb42f9fabd9b82996d69.jpg,0,1
G00000457.jpg,1,0
cardboard282_jpg.rf.0dd09633cfb5accf4f56fdbfcff78719.jpg,0,1
cardboard656_jpg.rf.a88868f04661cf6dab61d67e3739fa35.jpg,0,1
G00003675.jpg,1,0
G00003755.jpg,1,0
white-glass204_jpg.rf.e4028aee6dc9073ea9d11355a8875472.jpg,0,1
G00000106.jpg,1,0
G00002686.jpg,1,0
G00001770.jpg,1,0
plastic161_jpg.rf.eb2aee01b73acd32da43276edc1ee532.jpg,0,1
G00001769.jpg,1,0
G00001778.jpg,1,0
G00001891.jpg,1,0
25-829033--80-21855_A1_jpg.rf.ac6a892cfd23acd4908d3f13bf8b0801.jpg,0,1
G00002295.jpg,1,0
34-1077434--118-3273682_A3_jpg.rf.c6e9e5f4dd4710e2adbcdc342c278cc4.jpg,0,1
G00003652.jpg,1,0
G00003628.jpg,1,0
glass205_jpg.rf.fff71e176031cbc5593f97402fe520c8.jpg,0,1
G00000685.jpg,1,0
G00002328.jpg,1,0
G00001316.jpg,1,0
cardboard219_jpg.rf.9505002af3f3241dd98c622e0cd0f2e4.jpg,0,1
G00003391.jpg,1,0
G00003018.jpg,1,0
29-5541412--98-3565479_A3_jpg.rf.9b42364f4ca6682ebbd9e684444ac86a.jpg,0,1
G00001339.jpg,1,0
G00002037.jpg,1,0
42-0014225--87-6598631_A4_jpg.rf.6b95f76b3be7625cc862a6989439a99f.jpg,0,1
plastic645_jpg.rf.3f86c29424701e27788c57bbf74d7108.jpg,0,1
G00001317.jpg,1,0
paper18_jpg.rf.6be800c3a29dd347bc02451e760e94e4.jpg,0,1
G00001153.jpg,1,0
glass33_jpg.rf.ef3a3414db055220564640cd0022327b.jpg,0,1
G00003972.jpg,1,0
green-glass9_jpg.rf.d8f0b4e3f347204ff92f4cb723f8c01b.jpg,0,1
paper687_jpg.rf.313377b733b51885a5109511e8e29557.jpg,0,1
G00002924.jpg,1,0
33-568418--112-1165827_A2_jpg.rf.6cce88598514b0d1f6e65fa852601937.jpg,0,1
plastic465_jpg.rf.020fc772b418a190003e2bce2cdad3d3.jpg,0,1
cardboard851_jpg.rf.2900760ccdc2cba43fb94762540e96d6.jpg,0,1
G00000805.jpg,1,0
G00002527.jpg,1,0
29-4792414--98-5425887_A1_jpg.rf.6babc896082df4334a9b91790abf4eb2.jpg,0,1
G00001729.jpg,1,0
metal666_jpg.rf.4358dd5b7d27de00f400ce9bb9a288c0.jpg,0,1
G00001015.jpg,1,0
36-1439542--115-1475163_A4_jpg.rf.766c158eb2ff3aa5c8e0209312ee99b2.jpg,0,1
green-glass232_jpg.rf.115c9a7403ea672118c94618f87d69d2.jpg,0,1
plastic338_jpg.rf.8cef73bb640e25a54eff46ed213bd63f.jpg,0,1
G00002789.jpg,1,0
metal298_jpg.rf.07abf763008862df250d0c80028082a5.jpg,0,1
trash4_jpg.rf.5ea8317bd9bac38f17fb91dab95e9f9f.jpg,0,1
brown-glass335_jpg.rf.9bb28869c68846a40be482a2341ba19f.jpg,0,1
G00002964.jpg,1,0
G00002801.jpg,1,0
G00003976.jpg,1,0
G00000960.jpg,1,0
G00002609.jpg,1,0
metal719_jpg.rf.ad859feaa4fc5bdc298417b2df3e5525.jpg,0,1
G00001501.jpg,1,0
trash34_jpg.rf.46c849edc0039b66f198dc199b63c0a9.jpg,0,1
25-7257--80-255556_A1_jpg.rf.8ed1dcfab5ad53f19b5d4100abb20f84.jpg,0,1
G00000762.jpg,1,0
G00001289.jpg,1,0
40-7240401--74-1873244_A1_jpg.rf.c560b01b3160dd4f61f640b6e35a4661.jpg,0,1
plastic506_jpg.rf.cdf2332072344c31d12dad7b05353998.jpg,0,1
G00000900.jpg,1,0
G00002141.jpg,1,0
metal215_jpg.rf.dfe19dc4061ac83a516fad0ae8f277d9.jpg,0,1
paper65_jpg.rf.edbc029a454ff445425411683367ade4.jpg,0,1
G00003889.jpg,1,0
Screenshot-from-2023-05-06-13-32-07_png.rf.7ecb57a716d7b8978b2383661ca42ec6.jpg,0,1
plastic327_jpg.rf.4f4ddc948fda86ea17d3fc2cc16565cf.jpg,0,1
33-5995606--111-9850005_A1_jpg.rf.93da865d25679b005f05528646436c60.jpg,0,1
G00001886.jpg,1,0
cardboard250_jpg.rf.d526436b2dbe3cbf09fc515bdce3139c.jpg,0,1
G00001210.jpg,1,0
G00002959.jpg,1,0
G00001261.jpg,1,0
G00004006.jpg,1,0
plastic17_jpg.rf.c57fe89d74dc1ad0089cbd155632a2ca.jpg,0,1
metal235_jpg.rf.bccbfbe18f4ebc79c02e38e7d7923f7b.jpg,0,1
cardboard130_jpg.rf.be877a03b4fc715813c1e9e868b9a7f3.jpg,0,1
G00001861.jpg,1,0
glass238_jpg.rf.a29725d5376eb5666e538c6af459d120.jpg,0,1
cardboard732_jpg.rf.be2c0bf7d3ff036cc97e2c54ec70f234.jpg,0,1
G00002007.jpg,1,0
G00003702.jpg,1,0
metal400_jpg.rf.9387d29f8396a46be24e93cb9b195b72.jpg,0,1
G00000330.jpg,1,0
G00003691.jpg,1,0
G00004088.jpg,1,0
G00004003.jpg,1,0
batch_03_img_1920_jpg.rf.fb501492efe96c427412dcd359723cf9.jpg,0,1
G00000291.jpg,1,0
G00000263.jpg,1,0
G00001542.jpg,1,0
G00002563.jpg,1,0
glass91_jpg.rf.85664fc4f96a00e4643500b7285c4b01.jpg,0,1
G00001823.jpg,1,0
G00003662.jpg,1,0
35-4786682--97-60367_A4_jpg.rf.72868081cf016c0a17ce288f5fe7d3db.jpg,0,1
29-6090637--98-500791_A4_jpg.rf.fa18ce37a1dda28fbb7f5cff178df9d3.jpg,0,1
G00001127.jpg,1,0
plastic244_jpg.rf.e3235aeb756effbd6dab8578b9f32d6c.jpg,0,1
metal380_jpg.rf.96765496e755c16a217a3167db195d7c.jpg,0,1
G00003996.jpg,1,0
G00001422.jpg,1,0
paper305_jpg.rf.c58416794ef9e9d91970e6b0c6b62bbf.jpg,0,1
plastic384_jpg.rf.2620907303485c1ac50f1b90c1bb2939.jpg,0,1
green-glass128_jpg.rf.bc900c48727df3c1808fc2258be78b6a.jpg,0,1
paper231_jpg.rf.ee512bbf4ddf0d5a2a83c144332328d8.jpg,0,1
paper644_jpg.rf.1310c0a141ed0231496fa649ab551d8a.jpg,0,1
Metal16_png.rf.4b626abc9841c8632735d0533ead615e.jpg,0,1
G00001756.jpg,1,0
G00002154.jpg,1,0
metal184_jpg.rf.21bbdea9f72c9f31f6e3ef90fa4addb6.jpg,0,1
G00002512.jpg,1,0
G00000362.jpg,1,0
G00003216.jpg,1,0
G00004011.jpg,1,0
G00000325.jpg,1,0
G00003165.jpg,1,0
33-4697214--112-2470227_A4_jpg.rf.c99c6e6c591d074be58586af5bc8471a.jpg,0,1
paper89_jpg.rf.fcd6d93ff1f6084029cc5b47e8910326.jpg,0,1
G00003566.jpg,1,0
25-7705008--80-1976011_A3_jpg.rf.5117e879cbfdf000f459cf4f3ba06463.jpg,0,1
G00001644.jpg,1,0
G00002613.jpg,1,0
paper240_jpg.rf.b3df87b45add04b1b3c59ff2289a9b2e.jpg,0,1
G00001139.jpg,1,0
G00002721.jpg,1,0
G00000442.jpg,1,0
25-7808927--80-2529772_A1_jpg.rf.8c4720162ee92cfd9fdf1b6a6a382bb2.jpg,0,1
34-0937711--118-3157579_A4_jpg.rf.ea8446cec4d0886d364e27d1585b96d9.jpg,0,1
G00000488.jpg,1,0
plastic807_jpg.rf.6f27ba734cc7ee9ce4b7a92d721b5e02.jpg,0,1
G00003614.jpg,1,0
25-7815632--80-2035436_A4_jpg.rf.4053847d76f86a5807214263e58071f5.jpg,0,1
G00003058.jpg,1,0
25-7517898--80-2162269_A2_jpg.rf.c7ee4e6d103ea24b61181b458f7ff98b.jpg,0,1
40-7046094--74-1843501_A4_jpg.rf.a7c4e33f56cb1fadba49222f9a98e48a.jpg,0,1
G00002843.jpg,1,0
metal189_jpg.rf.9d0e38c72bf7dd553d7e97cb400c8878.jpg,0,1
G00003695.jpg,1,0
trash52_jpg.rf.cd72398c4264b73553fa9e3012b27e9f.jpg,0,1
G00000723.jpg,1,0
G00001575.jpg,1,0
glass200_jpg.rf.ca34ce75cd8fa1247bbdfd47e9a11852.jpg,0,1
G00003340.jpg,1,0
35-5947282--97-5658207_A1_jpg.rf.c0064cfca9272ffdd4c4c2b5f1f6e427.jpg,0,1
G00001253.jpg,1,0
G00000517.jpg,1,0
paper506_jpg.rf.0c8c5292eb557d163ca7cec4cac7624b.jpg,0,1
metal132_jpg.rf.32c287bdb7b639202e1c7b7e4f2a5b3c.jpg,0,1
G00001817.jpg,1,0
G00001447.jpg,1,0
G00004098.jpg,1,0
G00002630.jpg,1,0
_000058_JPG.rf.4894e94e374aed599170ddc80c9e00e2.jpg,0,1
paper537_jpg.rf.8d450e627905b8fbb44c14228e0787ff.jpg,0,1
metal581_jpg.rf.e72ead3b8f2ef86e5ae2d2a41be5a682.jpg,0,1
G00004104.jpg,1,0
G00003540.jpg,1,0
metal256_jpg.rf.60f5a7cfd330e2e40929b3f9bcb0efab.jpg,0,1
G00001853.jpg,1,0
plastic313_jpg.rf.5eb24024e902035d7c0df17c6fe4f557.jpg,0,1
G00001361.jpg,1,0
plastic285_jpg.rf.083306302ed209bbfebbdbfd1f6cc5f0.jpg,0,1
G00002559.jpg,1,0
Screenshot-from-2023-05-06-13-12-44_png.rf.faec1a58f2b3fb4bb2648476a1662b3f.jpg,0,1
G00002019.jpg,1,0
G00000450.jpg,1,0
G00003605.jpg,1,0
G00001790.jpg,1,0
paper288_jpg.rf.180821c01a3fcc819e7a257e54e1ce51.jpg,0,1
G00001334.jpg,1,0
metal142_jpg.rf.c9d32b419dfeba8f3fa70917f5a62c36.jpg,0,1
G00001911.jpg,1,0
30-4230849--91-0790907_A3_jpg.rf.d96fe36c8a8884a0ff2ee5b98118370e.jpg,0,1
G00000875.jpg,1,0
G00002012.jpg,1,0
G00001125.jpg,1,0
glass216_jpg.rf.d9eb548c0b0aadb407510a8f93e6018e.jpg,0,1
plastic329_jpg.rf.a8801771c064a7c3d6afb7da7e0009d2.jpg,0,1
cardboard211_jpg.rf.8c1533391045b51553ad3b0a53df2525.jpg,0,1
G00000630.jpg,1,0
G00000352.jpg,1,0
glass71_jpg.rf.062dce9fae22bb3c542ea5f6191926d5.jpg,0,1
metal64_jpg.rf.13b5039f79b24ad2a7cf360ebd806af4.jpg,0,1
plastic421_jpg.rf.f60c3d5713174c98096819f1eecaeb50.jpg,0,1
plastic449_jpg.rf.357094bd0ba5683dfeb69a5987085952.jpg,0,1
G00001254.jpg,1,0
glass222_jpg.rf.44b50ebd181164d005c2cf2c521a4ee2.jpg,0,1
G00003762.jpg,1,0
G00004004.jpg,1,0
G00003335.jpg,1,0
paper367_jpg.rf.60ebc4120767ce83e93112ec7bcaca0c.jpg,0,1
G00001199.jpg,1,0
G00003273.jpg,1,0
metal270_jpg.rf.9a2b5f4345ce36c1088f928dfce7992e.jpg,0,1
biological746_jpg.rf.a5fe57676088e1a3cb7588f58eb434d0.jpg,0,1
G00003682.jpg,1,0
29-3800036--98-4781983_A3_jpg.rf.b52018464219b227aa351aa835065b67.jpg,0,1
G00004085.jpg,1,0
G00000873.jpg,1,0
metal29_jpg.rf.d2ba2bd4aaf162810df3af8d63d0abde.jpg,0,1
G00001595.jpg,1,0
plastic447_jpg.rf.94bb0fc2527932d264dd29f8c0ef53cc.jpg,0,1
G00004015.jpg,1,0
G00003419.jpg,1,0
G00001236.jpg,1,0
G00000063.jpg,1,0
G00000290.jpg,1,0
G00001653.jpg,1,0
G00002918.jpg,1,0
paper407_jpg.rf.f48530b17dd94d82a246cf81705e873d.jpg,0,1
G00002047.jpg,1,0
G00002865.jpg,1,0
G00000839.jpg,1,0
G00003020.jpg,1,0
G00001107.jpg,1,0
G00001229.jpg,1,0
G00000077.jpg,1,0
G00000241.jpg,1,0
G00001003.jpg,1,0
G00002429.jpg,1,0
_000096_JPG.rf.a7b90bf41dec3234027eceefca921fe1.jpg,0,1
G00000501.jpg,1,0
plastic295_jpg.rf.88f40697bb49b003fbfdbc644f8499b6.jpg,0,1
34-1017706--118-322868_A1_jpg.rf.93f8b2316e80f0ada1b3474d3de7248d.jpg,0,1
G00002066.jpg,1,0
G00003076.jpg,1,0
glass13_jpg.rf.e01b8a91092d0036f0c0cb8cad5b51fd.jpg,0,1
metal317_jpg.rf.776624f499edd703e63e8670d8acfddd.jpg,0,1
G00004007.jpg,1,0
G00001732.jpg,1,0
brown-glass410_jpg.rf.7bddcc1445f056743d5dcc1d939cd660.jpg,0,1
G00002734.jpg,1,0
paper95_jpg.rf.5b0366183d3992b629e37c8edb96cba0.jpg,0,1
G00003343.jpg,1,0
white-glass694_jpg.rf.25a5d00779e7b9b782bd69a8a95f371d.jpg,0,1
metal376_jpg.rf.55e1610736bf2506e035753490920888.jpg,0,1
G00003785.jpg,1,0
29-580836--98-5857532_A1_jpg.rf.89c6b0a8e6aa5e902ea133543f9e04c1.jpg,0,1
G00000898.jpg,1,0
_000057_JPG.rf.64c7ab2658945ed7f6c6e5c45ac5aa9d.jpg,0,1
cardboard121_jpg.rf.3ab7ccfe0ed3af06cd185ee48b90b249.jpg,0,1
trash3_png.rf.06b7607d422df92aa9209a0d8117a475.jpg,0,1
paper519_jpg.rf.55b995b8990e761ce8ddc331291c3155.jpg,0,1
40-7379026--74-174012_A3_jpg.rf.d74ab3e224e5f816d66939f269c6cc34.jpg,0,1
G00003977.jpg,1,0
40-774854--74-170569_A1_jpg.rf.f09ae5aae0a2b04e46f4599c89e75419.jpg,0,1
40-6914804--74-1814551_A4_jpg.rf.269d5a20a06d32219cbdb23ffa4fdb80.jpg,0,1
4489372.jpg,0,1
paper855_jpg.rf.9c6d7d4546c4c6e588c626280b2376f4.jpg,0,1
G00001885.jpg,1,0
34-1051228--118-3097097_A1_jpg.rf.d6e33376d27df0fd5dc2b22063dfa30e.jpg,0,1
glass212_jpg.rf.b5d3fd2766d75ff327685d064ef07451.jpg,0,1
G00003120.jpg,1,0
33-4934062--112-1898706_A1_jpg.rf.c948bff13c120b47eb967f9a57115317.jpg,0,1
G00003088.jpg,1,0
G00003467.jpg,1,0
G00000539.jpg,1,0
Plastic10_png.rf.2536f3fcdf5d561b71238b3dc19ee690.jpg,0,1
G00000227.jpg,1,0
G00001863.jpg,1,0
34-0901735--118-3204957_A3_jpg.rf.9197f42594da9e2725c5c6ad75bc9fc8.jpg,0,1
29-3356433--98-603139_A3_jpg.rf.9bcde81845ba463419c2cd5316b87e70.jpg,0,1
glass96_jpg.rf.e56c6c11b0f9d181e2200723eedfdc63.jpg,0,1
white-glass40_jpg.rf.73cec5e1360821cf080db6b02887f0e0.jpg,0,1
cardboard18_jpg.rf.2a000a90e7541f31b9599b6823eb31cf.jpg,0,1
plastic233_jpg.rf.c9c6851a0a483c0df0bc56787a31b26c.jpg,0,1
G00002794.jpg,1,0
G00001739.jpg,1,0
cardboard189_jpg.rf.6724fce4cfd0bff23697ad5a42e3d39e.jpg,0,1
G00002152.jpg,1,0
paper298_jpg.rf.a64af26fc1bcbf097ad1146460f37b44.jpg,0,1
metal75_jpg.rf.a502a500dded3be8d33abd53713eee7f.jpg,0,1
G00000751.jpg,1,0
green-glass43_jpg.rf.698df70fbd38701ee96098c1046b5147.jpg,0,1
metal480_jpg.rf.26fa89477090a229209051e77feaeca0.jpg,0,1
metal392_jpg.rf.271a30db452db232a5bfb65389532eee.jpg,0,1
Garbage36_png.rf.5cd56085def5768d254c5e60c3e87afa.jpg,0,1
G00001658.jpg,1,0
_IMG_5043_JPG.rf.31d9d6ec849ed25eda11dd7ebb21e0d8.jpg,0,1
G00000764.jpg,1,0
G00002122.jpg,1,0
G00000261.jpg,1,0
G00000220.jpg,1,0
36-223135--115-3331405_A1_jpg.rf.8c5a57f0f3a846e2727709d0f86ef011.jpg,0,1
Screenshot-from-2023-05-06-13-04-14_png.rf.323ef952c7d2e4204181368d87320bc4.jpg,0,1
green-glass345_jpg.rf.7198d97723be24b06f25c7bd509df828.jpg,0,1
plastic388_jpg.rf.5c8a0e86485aa5c97e389cfdbc683bc4.jpg,0,1
metal250_jpg.rf.b71bf5d567022a3f55089d127a037f2a.jpg,0,1
G00000726.jpg,1,0
G00003407.jpg,1,0
plastic422_jpg.rf.3b0fa026cb596074a784c7f3e73c0b4e.jpg,0,1
36-1903302--115-3057051_A1_jpg.rf.e99089b3f290835c9a6aa3d75b844898.jpg,0,1
paper565_jpg.rf.2102a6d059e38f972b7ba920c5c48d11.jpg,0,1
G00002948.jpg,1,0
Glass17_png.rf.8b7f6bec7b14a80c0dd8fcdc1047385a.jpg,0,1
glass168_jpg.rf.113acef72a4a8f37b75b13649da771f1.jpg,0,1
G00001421.jpg,1,0
paper271_jpg.rf.7797942590881c852f5c9726aa5b7217.jpg,0,1
34-0860346--118-3004691_A2_jpg.rf.f7e706070ad573ad36fb11986bd62648.jpg,0,1
G00003436.jpg,1,0
25-7705008--80-1976011_A1_jpg.rf.c58f939ac5a202e212e49eada70b70d3.jpg,0,1
G00001429.jpg,1,0
G00002080.jpg,1,0
G00000984.jpg,1,0
G00002321.jpg,1,0
G00003443.jpg,1,0
G00001900.jpg,1,0
G00001533.jpg,1,0
40-7246246--74-1599189_A3_jpg.rf.f8812b61d19e291112b61911dd6e36f5.jpg,0,1
G00003062.jpg,1,0
G00002965.jpg,1,0
G00001656.jpg,1,0
G00002683.jpg,1,0
G00001871.jpg,1,0
plastic222_jpg.rf.b6f7d6a2d79f8fb428e52ee0456450a9.jpg,0,1
G00001233.jpg,1,0
G00001692.jpg,1,0
Garbage56_png.rf.4ae5b1e9421e7512a101ae3c05fbcd38.jpg,0,1
plastic455_jpg.rf.b99f3ddea7dc6838d6c8b4b1de996528.jpg,0,1
29-5455431--98-6147102_A1_jpg.rf.4fd6986b75469c0a22eee40174cb2a7c.jpg,0,1
G00001989.jpg,1,0
Metal9_png.rf.a8a89581f6e194e2f66edeb6cc3f3057.jpg,0,1
G00000618.jpg,1,0
plastic358_jpg.rf.f0fedc35a34c3f08a7ac6ccc4b27e463.jpg,0,1
G00001819.jpg,1,0
G00002764.jpg,1,0
G00002183.jpg,1,0
glass180_jpg.rf.681151eccaa5280846dcd7bb4f710285.jpg,0,1
G00000754.jpg,1,0
G00002634.jpg,1,0
G00001071.jpg,1,0
trash50_jpg.rf.b4d4aaba175771016da51810fd1aede6.jpg,0,1
cardboard34_jpg.rf.24cfefb4ae8ab91b3a9a6bf5c9debb83.jpg,0,1
cardboard82_jpg.rf.1004f6a8b55613e3669faa22860925e7.jpg,0,1
plastic480_jpg.rf.f18800fed4e9a66a6d8d02a135642f4d.jpg,0,1
G00000242.jpg,1,0
G00003857.jpg,1,0
metal374_jpg.rf.1946bc0c0a2d71e3ef009741760be7f2.jpg,0,1
G00003512.jpg,1,0
paper4_jpg.rf.a933b4e3c4243ddbeee77b0269cd4171.jpg,0,1
33-5515083--112-0568835_A1_jpg.rf.3df0f4c1dea2c918e5f20a3414504f03.jpg,0,1
G00001918.jpg,1,0
paper255_jpg.rf.b02bfe4fd10fa85467670dde9f77effa.jpg,0,1
G00002891.jpg,1,0
paper386_jpg.rf.9eb6add579b83689e8758a720d11f811.jpg,0,1
G00002010.jpg,1,0
G00003917.jpg,1,0
brown-glass42_jpg.rf.fd3ce2839c9ce885c28cf984148adaad.jpg,0,1
glass192_jpg.rf.6acc18bd40513dc3b190f6d15d376970.jpg,0,1
G00003656.jpg,1,0
metal95_jpg.rf.35e87232d3591657f1bd64d57996f591.jpg,0,1
G00004146.jpg,1,0
paper56_jpg.rf.e96cccc274b2ad5f2645a765075769fe.jpg,0,1
G00000129.jpg,1,0
G00001579.jpg,1,0
G00002629.jpg,1,0
35-3774756--97-4963873_A4_jpg.rf.88cfe0500ff953c8279907d3a4acbbc0.jpg,0,1
plastic641_jpg.rf.488395f1a90a3fbeb4484f5059d127b8.jpg,0,1
plastic312_jpg.rf.1587e58884da341f42d0e8e2624b9835.jpg,0,1
metal100_jpg.rf.3eb8c45fba8b16cc5ddf1cb2e676c79c.jpg,0,1
metal262_jpg.rf.a054a50b865d332a742714e376c6307f.jpg,0,1
glass450_jpg.rf.a9ba477d07189c7d92e9254dd11bf9c3.jpg,0,1
