filename,Cardboard,Garbage,Glass,Metal,Paper,Plastic,Trash,GarbageBag,PaperBag,PlasticBag
G00004616.jpg,0,0,0,0,0,0,0,1,0,0
P00004845.jpg,0,0,0,0,0,0,0,0,1,0
PL00004839.jpg,0,0,0,0,0,0,0,0,0,1
G00004825.jpg,0,0,0,0,0,0,0,1,0,0
PL00004144.jpg,0,0,0,0,0,0,0,0,0,1
PL00004617.jpg,0,0,0,0,0,0,0,0,0,1
P00004792.jpg,0,0,0,0,0,0,0,0,1,0
PL00004605.jpg,0,0,0,0,0,0,0,0,0,1
PL00004818.jpg,0,0,0,0,0,0,0,0,0,1
G00004705.jpg,0,0,0,0,0,0,0,1,0,0
P00004883.jpg,0,0,0,0,0,0,0,0,1,0
P00004403.jpg,0,0,0,0,0,0,0,0,1,0
PL00004132.jpg,0,0,0,0,0,0,0,0,0,1
PL00004480.jpg,0,0,0,0,0,0,0,0,0,1
plastic14_jpg.rf.416c58fba22832262c24ef5aaaf846de.jpg, 0, 0, 0, 0, 0, 1, 0,0,0,0
P00004651.jpg,0,0,0,0,0,0,0,0,1,0
PL00004866.jpg,0,0,0,0,0,0,0,0,0,1
G00004258.jpg,0,0,0,0,0,0,0,1,0,0
P00004050.jpg,0,0,0,0,0,0,0,0,1,0
P00004497.jpg,0,0,0,0,0,0,0,0,1,0
P00004405.jpg,0,0,0,0,0,0,0,0,1,0
G00004788.jpg,0,0,0,0,0,0,0,1,0,0
P00004886.jpg,0,0,0,0,0,0,0,0,1,0
G00004826.jpg,0,0,0,0,0,0,0,1,0,0
PL00004372.jpg,0,0,0,0,0,0,0,0,0,1
G00004965.jpg,0,0,0,0,0,0,0,1,0,0
PL00004069.jpg,0,0,0,0,0,0,0,0,0,1
PL00004008.jpg,0,0,0,0,0,0,0,0,0,1
G00004195.jpg,0,0,0,0,0,0,0,1,0,0
plastic181_jpg.rf.0eca058a81b84ffe2c2418f894f3cc4d.jpg, 0, 0, 0, 0, 0, 1, 0,0,0,0
P00004296.jpg,0,0,0,0,0,0,0,0,1,0
G00004176.jpg,0,0,0,0,0,0,0,1,0,0
G00004650.jpg,0,0,0,0,0,0,0,1,0,0
P00004297.jpg,0,0,0,0,0,0,0,0,1,0
P00004348.jpg,0,0,0,0,0,0,0,0,1,0
Garbage37_png.rf.4dd712a6320bc3254b4a7ff32ed93abf.jpg, 0, 1, 0, 0, 0, 0, 0,0,0,0
P00004636.jpg,0,0,0,0,0,0,0,0,1,0
G00004352.jpg,0,0,0,0,0,0,0,1,0,0
P00004635.jpg,0,0,0,0,0,0,0,0,1,0
glass356_jpg.rf.138b16c01d4402a5fe776e0d9f207e7d.jpg, 0, 0, 1, 0, 0, 0, 0,0,0,0
P00004174.jpg,0,0,0,0,0,0,0,0,1,0
G00004264.jpg,0,0,0,0,0,0,0,1,0,0
P00004806.jpg,0,0,0,0,0,0,0,0,1,0
000009_jpg.rf.f6ebbac91997eb1634b6837d1bde6f02.jpg, 1, 0, 0, 0, 0, 0, 0,0,0,0
P00004593.jpg,0,0,0,0,0,0,0,0,1,0
G00004562.jpg,0,0,0,0,0,0,0,1,0,0
G00004501.jpg,0,0,0,0,0,0,0,1,0,0
PL00004663.jpg,0,0,0,0,0,0,0,0,0,1
P00004158.jpg,0,0,0,0,0,0,0,0,1,0
G00004802.jpg,0,0,0,0,0,0,0,1,0,0
PL00004082.jpg,0,0,0,0,0,0,0,0,0,1
PL00004425.jpg,0,0,0,0,0,0,0,0,0,1
G00004955.jpg,0,0,0,0,0,0,0,1,0,0
PL00004775.jpg,0,0,0,0,0,0,0,0,0,1
PL00004743.jpg,0,0,0,0,0,0,0,0,0,1
P00004367.jpg,0,0,0,0,0,0,0,0,1,0
P00004329.jpg,0,0,0,0,0,0,0,0,1,0
PL00004029.jpg,0,0,0,0,0,0,0,0,0,1
plastic126_jpg.rf.cc8412223a613bae6d2023d605ca1734.jpg, 0, 0, 0, 0, 0, 1, 0,0,0,0
PL00004757.jpg,0,0,0,0,0,0,0,0,0,1
PL00004437.jpg,0,0,0,0,0,0,0,0,0,1
G00004809.jpg,0,0,0,0,0,0,0,1,0,0
P00004740.jpg,0,0,0,0,0,0,0,0,1,0
G00004268.jpg,0,0,0,0,0,0,0,1,0,0
PL00004766.jpg,0,0,0,0,0,0,0,0,0,1
PL00004598.jpg,0,0,0,0,0,0,0,0,0,1
G00004661.jpg,0,0,0,0,0,0,0,1,0,0
PL00004723.jpg,0,0,0,0,0,0,0,0,0,1
glass324_jpg.rf.7217571d6c9539cb6680e91e94d6645f.jpg, 0, 0, 1, 0, 0, 0, 0,0,0,0
G00004842.jpg,0,0,0,0,0,0,0,1,0,0
PL00004504.jpg,0,0,0,0,0,0,0,0,0,1
P00004185.jpg,0,0,0,0,0,0,0,0,1,0
P00004132.jpg,0,0,0,0,0,0,0,0,1,0
PL00004267.jpg,0,0,0,0,0,0,0,0,0,1
P00004644.jpg,0,0,0,0,0,0,0,0,1,0
P00004511.jpg,0,0,0,0,0,0,0,0,1,0
PL00004517.jpg,0,0,0,0,0,0,0,0,0,1
PL00004177.jpg,0,0,0,0,0,0,0,0,0,1
P00004171.jpg,0,0,0,0,0,0,0,0,1,0
P00004077.jpg,0,0,0,0,0,0,0,0,1,0
G00004808.jpg,0,0,0,0,0,0,0,1,0,0
PL00004997.jpg,0,0,0,0,0,0,0,0,0,1
P00004065.jpg,0,0,0,0,0,0,0,0,1,0
G00004583.jpg,0,0,0,0,0,0,0,1,0,0
G00004308.jpg,0,0,0,0,0,0,0,1,0,0
G00004140.jpg,0,0,0,0,0,0,0,1,0,0
P00004448.jpg,0,0,0,0,0,0,0,0,1,0
P00004063.jpg,0,0,0,0,0,0,0,0,1,0
G00004424.jpg,0,0,0,0,0,0,0,1,0,0
paper45_jpg.rf.837c6a5c5c8d5c7e51df9b46552b2f57.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
PL00004242.jpg,0,0,0,0,0,0,0,0,0,1
plastic178_jpg.rf.b7a9715b65833dd817772096738814d9.jpg, 0, 0, 0, 0, 0, 1, 0,0,0,0
P00004779.jpg,0,0,0,0,0,0,0,0,1,0
P00004385.jpg,0,0,0,0,0,0,0,0,1,0
paper364_jpg.rf.8c2966c8d808b2b0e3aa30fbfbfaf6a1.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
P00004803.jpg,0,0,0,0,0,0,0,0,1,0
trash96_jpg.rf.74c10e99f7db448df964610f83404fc8.jpg, 0, 0, 0, 0, 0, 0, 1,0,0,0
PL00004795.jpg,0,0,0,0,0,0,0,0,0,1
PL00004910.jpg,0,0,0,0,0,0,0,0,0,1
G00004513.jpg,0,0,0,0,0,0,0,1,0,0
G00004288.jpg,0,0,0,0,0,0,0,1,0,0
G00004303.jpg,0,0,0,0,0,0,0,1,0,0
PL00004324.jpg,0,0,0,0,0,0,0,0,0,1
PL00004840.jpg,0,0,0,0,0,0,0,0,0,1
PL00004055.jpg,0,0,0,0,0,0,0,0,0,1
PL00004083.jpg,0,0,0,0,0,0,0,0,0,1
G00004602.jpg,0,0,0,0,0,0,0,1,0,0
P00004480.jpg,0,0,0,0,0,0,0,0,1,0
P00004335.jpg,0,0,0,0,0,0,0,0,1,0
G00004262.jpg,0,0,0,0,0,0,0,1,0,0
paper549_jpg.rf.3abb05484f55af3b059e26ceeccc1d0c.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
G00004203.jpg,0,0,0,0,0,0,0,1,0,0
P00004998.jpg,0,0,0,0,0,0,0,0,1,0
P00004425.jpg,0,0,0,0,0,0,0,0,1,0
G00004777.jpg,0,0,0,0,0,0,0,1,0,0
G00004200.jpg,0,0,0,0,0,0,0,1,0,0
G00004838.jpg,0,0,0,0,0,0,0,1,0,0
P00004298.jpg,0,0,0,0,0,0,0,0,1,0
P00004750.jpg,0,0,0,0,0,0,0,0,1,0
G00004868.jpg,0,0,0,0,0,0,0,1,0,0
P00004420.jpg,0,0,0,0,0,0,0,0,1,0
P00004707.jpg,0,0,0,0,0,0,0,0,1,0
PL00004287.jpg,0,0,0,0,0,0,0,0,0,1
PL00004438.jpg,0,0,0,0,0,0,0,0,0,1
PL00004398.jpg,0,0,0,0,0,0,0,0,0,1
P00004876.jpg,0,0,0,0,0,0,0,0,1,0
glass144_jpg.rf.8451f7023f795e941bea46caf0bbf975.jpg, 0, 0, 1, 0, 0, 0, 0,0,0,0
G00004220.jpg,0,0,0,0,0,0,0,1,0,0
P00004215.jpg,0,0,0,0,0,0,0,0,1,0
PL00004362.jpg,0,0,0,0,0,0,0,0,0,1
P00004906.jpg,0,0,0,0,0,0,0,0,1,0
P00004830.jpg,0,0,0,0,0,0,0,0,1,0
G00004447.jpg,0,0,0,0,0,0,0,1,0,0
PL00004369.jpg,0,0,0,0,0,0,0,0,0,1
P00004152.jpg,0,0,0,0,0,0,0,0,1,0
PL00004005.jpg,0,0,0,0,0,0,0,0,0,1
P00004476.jpg,0,0,0,0,0,0,0,0,1,0
G00004741.jpg,0,0,0,0,0,0,0,1,0,0
G00004771.jpg,0,0,0,0,0,0,0,1,0,0
P00004017.jpg,0,0,0,0,0,0,0,0,1,0
G00004333.jpg,0,0,0,0,0,0,0,1,0,0
G00004219.jpg,0,0,0,0,0,0,0,1,0,0
G00004216.jpg,0,0,0,0,0,0,0,1,0,0
metal387_jpg.rf.abd8f23e928cd390c807c2aa3e8ae21c.jpg, 0, 0, 0, 1, 0, 0, 0,0,0,0
PL00004547.jpg,0,0,0,0,0,0,0,0,0,1
P00004964.jpg,0,0,0,0,0,0,0,0,1,0
PL00004811.jpg,0,0,0,0,0,0,0,0,0,1
G00004229.jpg,0,0,0,0,0,0,0,1,0,0
P00004879.jpg,0,0,0,0,0,0,0,0,1,0
P00004451.jpg,0,0,0,0,0,0,0,0,1,0
PL00004155.jpg,0,0,0,0,0,0,0,0,0,1
P00004659.jpg,0,0,0,0,0,0,0,0,1,0
P00004427.jpg,0,0,0,0,0,0,0,0,1,0
G00004897.jpg,0,0,0,0,0,0,0,1,0,0
PL00004575.jpg,0,0,0,0,0,0,0,0,0,1
glass247_jpg.rf.a23ea83ed7c1b9f5c2988f89f7ccba70.jpg, 0, 0, 1, 0, 0, 0, 0,0,0,0
P00004110.jpg,0,0,0,0,0,0,0,0,1,0
PL00004062.jpg,0,0,0,0,0,0,0,0,0,1
PL00004080.jpg,0,0,0,0,0,0,0,0,0,1
PL00004855.jpg,0,0,0,0,0,0,0,0,0,1
G00004462.jpg,0,0,0,0,0,0,0,1,0,0
P00004289.jpg,0,0,0,0,0,0,0,0,1,0
PL00004440.jpg,0,0,0,0,0,0,0,0,0,1
P00004285.jpg,0,0,0,0,0,0,0,0,1,0
PL00004431.jpg,0,0,0,0,0,0,0,0,0,1
G00004102.jpg,0,0,0,0,0,0,0,1,0,0
PL00004121.jpg,0,0,0,0,0,0,0,0,0,1
G00004309.jpg,0,0,0,0,0,0,0,1,0,0
PL00004536.jpg,0,0,0,0,0,0,0,0,0,1
PL00004088.jpg,0,0,0,0,0,0,0,0,0,1
P00004499.jpg,0,0,0,0,0,0,0,0,1,0
P00004979.jpg,0,0,0,0,0,0,0,0,1,0
G00004388.jpg,0,0,0,0,0,0,0,1,0,0
G00004346.jpg,0,0,0,0,0,0,0,1,0,0
PL00004649.jpg,0,0,0,0,0,0,0,0,0,1
G00004796.jpg,0,0,0,0,0,0,0,1,0,0
G00004485.jpg,0,0,0,0,0,0,0,1,0,0
G00004926.jpg,0,0,0,0,0,0,0,1,0,0
P00004881.jpg,0,0,0,0,0,0,0,0,1,0
G00004096.jpg,0,0,0,0,0,0,0,1,0,0
PL00004464.jpg,0,0,0,0,0,0,0,0,0,1
G00004907.jpg,0,0,0,0,0,0,0,1,0,0
PL00004293.jpg,0,0,0,0,0,0,0,0,0,1
PL00004429.jpg,0,0,0,0,0,0,0,0,0,1
PL00004412.jpg,0,0,0,0,0,0,0,0,0,1
G00004846.jpg,0,0,0,0,0,0,0,1,0,0
G00004600.jpg,0,0,0,0,0,0,0,1,0,0
G00004520.jpg,0,0,0,0,0,0,0,1,0,0
PL00004413.jpg,0,0,0,0,0,0,0,0,0,1
P00004124.jpg,0,0,0,0,0,0,0,0,1,0
PL00004305.jpg,0,0,0,0,0,0,0,0,0,1
P00004890.jpg,0,0,0,0,0,0,0,0,1,0
P00004880.jpg,0,0,0,0,0,0,0,0,1,0
PL00004382.jpg,0,0,0,0,0,0,0,0,0,1
PL00004702.jpg,0,0,0,0,0,0,0,0,0,1
G00004012.jpg,0,0,0,0,0,0,0,1,0,0
PL00004619.jpg,0,0,0,0,0,0,0,0,0,1
PL00004147.jpg,0,0,0,0,0,0,0,0,0,1
PL00004639.jpg,0,0,0,0,0,0,0,0,0,1
P00004619.jpg,0,0,0,0,0,0,0,0,1,0
PL00004041.jpg,0,0,0,0,0,0,0,0,0,1
G00004178.jpg,0,0,0,0,0,0,0,1,0,0
G00004949.jpg,0,0,0,0,0,0,0,1,0,0
metal335_jpg.rf.a5560ecd1deb4a6d7ab3863b0a87c44f.jpg, 0, 0, 0, 1, 0, 0, 0,0,0,0
P00004928.jpg,0,0,0,0,0,0,0,0,1,0
PL00004936.jpg,0,0,0,0,0,0,0,0,0,1
P00004887.jpg,0,0,0,0,0,0,0,0,1,0
PL00004197.jpg,0,0,0,0,0,0,0,0,0,1
G00004599.jpg,0,0,0,0,0,0,0,1,0,0
G00004190.jpg,0,0,0,0,0,0,0,1,0,0
G00004419.jpg,0,0,0,0,0,0,0,1,0,0
paper157_jpg.rf.a59406f923017a456300265727f58aea.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
PL00004203.jpg,0,0,0,0,0,0,0,0,0,1
G00004928.jpg,0,0,0,0,0,0,0,1,0,0
G00004512.jpg,0,0,0,0,0,0,0,1,0,0
P00004489.jpg,0,0,0,0,0,0,0,0,1,0
PL00004396.jpg,0,0,0,0,0,0,0,0,0,1
PL00004264.jpg,0,0,0,0,0,0,0,0,0,1
G00004311.jpg,0,0,0,0,0,0,0,1,0,0
PL00004751.jpg,0,0,0,0,0,0,0,0,0,1
PL00004887.jpg,0,0,0,0,0,0,0,0,0,1
P00004929.jpg,0,0,0,0,0,0,0,0,1,0
G00004469.jpg,0,0,0,0,0,0,0,1,0,0
P00004805.jpg,0,0,0,0,0,0,0,0,1,0
P00004429.jpg,0,0,0,0,0,0,0,0,1,0
P00004042.jpg,0,0,0,0,0,0,0,0,1,0
G00004170.jpg,0,0,0,0,0,0,0,1,0,0
PL00004047.jpg,0,0,0,0,0,0,0,0,0,1
PL00004366.jpg,0,0,0,0,0,0,0,0,0,1
P00004175.jpg,0,0,0,0,0,0,0,0,1,0
G00004692.jpg,0,0,0,0,0,0,0,1,0,0
P00004414.jpg,0,0,0,0,0,0,0,0,1,0
P00004322.jpg,0,0,0,0,0,0,0,0,1,0
P00004033.jpg,0,0,0,0,0,0,0,0,1,0
PL00004167.jpg,0,0,0,0,0,0,0,0,0,1
G00004250.jpg,0,0,0,0,0,0,0,1,0,0
P00004464.jpg,0,0,0,0,0,0,0,0,1,0
PL00004227.jpg,0,0,0,0,0,0,0,0,0,1
P00004024.jpg,0,0,0,0,0,0,0,0,1,0
G00004022.jpg,0,0,0,0,0,0,0,1,0,0
P00004045.jpg,0,0,0,0,0,0,0,0,1,0
G00004381.jpg,0,0,0,0,0,0,0,1,0,0
G00004756.jpg,0,0,0,0,0,0,0,1,0,0
P00004936.jpg,0,0,0,0,0,0,0,0,1,0
G00004980.jpg,0,0,0,0,0,0,0,1,0,0
P00004951.jpg,0,0,0,0,0,0,0,0,1,0
PL00004360.jpg,0,0,0,0,0,0,0,0,0,1
G00004811.jpg,0,0,0,0,0,0,0,1,0,0
G00004941.jpg,0,0,0,0,0,0,0,1,0,0
P00004508.jpg,0,0,0,0,0,0,0,0,1,0
G00004325.jpg,0,0,0,0,0,0,0,1,0,0
PL00004792.jpg,0,0,0,0,0,0,0,0,0,1
PL00004744.jpg,0,0,0,0,0,0,0,0,0,1
PL00004628.jpg,0,0,0,0,0,0,0,0,0,1
G00004915.jpg,0,0,0,0,0,0,0,1,0,0
PL00004125.jpg,0,0,0,0,0,0,0,0,0,1
P00004986.jpg,0,0,0,0,0,0,0,0,1,0
PL00004476.jpg,0,0,0,0,0,0,0,0,0,1
PL00004254.jpg,0,0,0,0,0,0,0,0,0,1
paper569_jpg.rf.33aa75e38c1dff327e8140ddbe3775c2.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
G00004347.jpg,0,0,0,0,0,0,0,1,0,0
PL00004423.jpg,0,0,0,0,0,0,0,0,0,1
PL00004530.jpg,0,0,0,0,0,0,0,0,0,1
PL00004901.jpg,0,0,0,0,0,0,0,0,0,1
P00004645.jpg,0,0,0,0,0,0,0,0,1,0
PL00004024.jpg,0,0,0,0,0,0,0,0,0,1
PL00004416.jpg,0,0,0,0,0,0,0,0,0,1
G00004082.jpg,0,0,0,0,0,0,0,1,0,0
PL00004436.jpg,0,0,0,0,0,0,0,0,0,1
cardboard218_jpg.rf.135304a851d8da924ceb7dd3caeebeaa.jpg, 1, 0, 0, 0, 0, 0, 0,0,0,0
P00004829.jpg,0,0,0,0,0,0,0,0,1,0
PL00004958.jpg,0,0,0,0,0,0,0,0,0,1
PL00004906.jpg,0,0,0,0,0,0,0,0,0,1
PL00004954.jpg,0,0,0,0,0,0,0,0,0,1
P00004372.jpg,0,0,0,0,0,0,0,0,1,0
G00004701.jpg,0,0,0,0,0,0,0,1,0,0
G00004861.jpg,0,0,0,0,0,0,0,1,0,0
G00004452.jpg,0,0,0,0,0,0,0,1,0,0
G00004466.jpg,0,0,0,0,0,0,0,1,0,0
G00004400.jpg,0,0,0,0,0,0,0,1,0,0
P00004554.jpg,0,0,0,0,0,0,0,0,1,0
PL00004185.jpg,0,0,0,0,0,0,0,0,0,1
G00004155.jpg,0,0,0,0,0,0,0,1,0,0
G00004139.jpg,0,0,0,0,0,0,0,1,0,0
PL00004737.jpg,0,0,0,0,0,0,0,0,0,1
G00004453.jpg,0,0,0,0,0,0,0,1,0,0
G00004789.jpg,0,0,0,0,0,0,0,1,0,0
G00004184.jpg,0,0,0,0,0,0,0,1,0,0
PL00004050.jpg,0,0,0,0,0,0,0,0,0,1
P00004239.jpg,0,0,0,0,0,0,0,0,1,0
G00004461.jpg,0,0,0,0,0,0,0,1,0,0
P00004726.jpg,0,0,0,0,0,0,0,0,1,0
PL00004309.jpg,0,0,0,0,0,0,0,0,0,1
PL00004015.jpg,0,0,0,0,0,0,0,0,0,1
G00004972.jpg,0,0,0,0,0,0,0,1,0,0
PL00004490.jpg,0,0,0,0,0,0,0,0,0,1
P00004197.jpg,0,0,0,0,0,0,0,0,1,0
PL00004274.jpg,0,0,0,0,0,0,0,0,0,1
P00004843.jpg,0,0,0,0,0,0,0,0,1,0
P00004305.jpg,0,0,0,0,0,0,0,0,1,0
P00004481.jpg,0,0,0,0,0,0,0,0,1,0
PL00004783.jpg,0,0,0,0,0,0,0,0,0,1
PL00004544.jpg,0,0,0,0,0,0,0,0,0,1
P00004837.jpg,0,0,0,0,0,0,0,0,1,0
P00004394.jpg,0,0,0,0,0,0,0,0,1,0
paper922_jpg.rf.f68b7eb9438e12d8d01c263438f89f4e.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
PL00004767.jpg,0,0,0,0,0,0,0,0,0,1
G00004924.jpg,0,0,0,0,0,0,0,1,0,0
P00004959.jpg,0,0,0,0,0,0,0,0,1,0
G00004181.jpg,0,0,0,0,0,0,0,1,0,0
G00004331.jpg,0,0,0,0,0,0,0,1,0,0
plastic350_jpg.rf.d217c8d3dbc6b192bb8dbbec1c605065.jpg, 0, 0, 0, 0, 0, 1, 0,0,0,0
G00004634.jpg,0,0,0,0,0,0,0,1,0,0
G00004935.jpg,0,0,0,0,0,0,0,1,0,0
G00004241.jpg,0,0,0,0,0,0,0,1,0,0
G00004798.jpg,0,0,0,0,0,0,0,1,0,0
P00004507.jpg,0,0,0,0,0,0,0,0,1,0
P00004978.jpg,0,0,0,0,0,0,0,0,1,0
G00004865.jpg,0,0,0,0,0,0,0,1,0,0
G00004138.jpg,0,0,0,0,0,0,0,1,0,0
P00004445.jpg,0,0,0,0,0,0,0,0,1,0
P00004496.jpg,0,0,0,0,0,0,0,0,1,0
PL00004109.jpg,0,0,0,0,0,0,0,0,0,1
PL00004298.jpg,0,0,0,0,0,0,0,0,0,1
glass347_jpg.rf.231f6cda19e2fa5ad94d16e512442fd8.jpg, 0, 0, 1, 0, 0, 0, 0,0,0,0
Garbage8_png.rf.ac9eca258c2de8aa2349febbc6264591.jpg, 0, 1, 0, 0, 0, 0, 1,0,0,0
G00004977.jpg,0,0,0,0,0,0,0,1,0,0
P00004221.jpg,0,0,0,0,0,0,0,0,1,0
P00004614.jpg,0,0,0,0,0,0,0,0,1,0
P00004729.jpg,0,0,0,0,0,0,0,0,1,0
PL00004969.jpg,0,0,0,0,0,0,0,0,0,1
P00004736.jpg,0,0,0,0,0,0,0,0,1,0
PL00004262.jpg,0,0,0,0,0,0,0,0,0,1
G00004988.jpg,0,0,0,0,0,0,0,1,0,0
G00004725.jpg,0,0,0,0,0,0,0,1,0,0
P00004640.jpg,0,0,0,0,0,0,0,0,1,0
G00004396.jpg,0,0,0,0,0,0,0,1,0,0
metal367_jpg.rf.fc757a2f6d6f9818c5d25389a7f43b46.jpg, 0, 0, 0, 1, 0, 0, 0,0,0,0
G00004332.jpg,0,0,0,0,0,0,0,1,0,0
G00004249.jpg,0,0,0,0,0,0,0,1,0,0
G00004121.jpg,0,0,0,0,0,0,0,1,0,0
G00004515.jpg,0,0,0,0,0,0,0,1,0,0
P00004355.jpg,0,0,0,0,0,0,0,0,1,0
G00004947.jpg,0,0,0,0,0,0,0,1,0,0
G00004521.jpg,0,0,0,0,0,0,0,1,0,0
P00004984.jpg,0,0,0,0,0,0,0,0,1,0
G00004246.jpg,0,0,0,0,0,0,0,1,0,0
G00004274.jpg,0,0,0,0,0,0,0,1,0,0
G00004849.jpg,0,0,0,0,0,0,0,1,0,0
PL00004828.jpg,0,0,0,0,0,0,0,0,0,1
PL00004120.jpg,0,0,0,0,0,0,0,0,0,1
PL00004410.jpg,0,0,0,0,0,0,0,0,0,1
P00004533.jpg,0,0,0,0,0,0,0,0,1,0
P00004028.jpg,0,0,0,0,0,0,0,0,1,0
PL00004687.jpg,0,0,0,0,0,0,0,0,0,1
PL00004405.jpg,0,0,0,0,0,0,0,0,0,1
G00004917.jpg,0,0,0,0,0,0,0,1,0,0
glass251_jpg.rf.b3f1efe5566d47cc38b8046bfd07aa7a.jpg, 0, 0, 1, 0, 0, 0, 0,0,0,0
PL00004129.jpg,0,0,0,0,0,0,0,0,0,1
PL00004905.jpg,0,0,0,0,0,0,0,0,0,1
P00004008.jpg,0,0,0,0,0,0,0,0,1,0
G00004159.jpg,0,0,0,0,0,0,0,1,0,0
PL00004804.jpg,0,0,0,0,0,0,0,0,0,1
G00004948.jpg,0,0,0,0,0,0,0,1,0,0
glass315_jpg.rf.ee759941527cc86997b4266a171fe24a.jpg, 0, 0, 1, 0, 0, 0, 0,0,0,0
P00004474.jpg,0,0,0,0,0,0,0,0,1,0
PL00004600.jpg,0,0,0,0,0,0,0,0,0,1
G00004931.jpg,0,0,0,0,0,0,0,1,0,0
G00004019.jpg,0,0,0,0,0,0,0,1,0,0
G00004911.jpg,0,0,0,0,0,0,0,1,0,0
PL00004086.jpg,0,0,0,0,0,0,0,0,0,1
paper437_jpg.rf.75cd3881bfc3b29957a93761c1c01d1d.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
P00004966.jpg,0,0,0,0,0,0,0,0,1,0
P00004693.jpg,0,0,0,0,0,0,0,0,1,0
PL00004379.jpg,0,0,0,0,0,0,0,0,0,1
G00004263.jpg,0,0,0,0,0,0,0,1,0,0
PL00004474.jpg,0,0,0,0,0,0,0,0,0,1
P00004512.jpg,0,0,0,0,0,0,0,0,1,0
P00004213.jpg,0,0,0,0,0,0,0,0,1,0
PL00004721.jpg,0,0,0,0,0,0,0,0,0,1
paper19_jpg.rf.9bcd2381a2497334fb788fd8a1318941.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
PL00004998.jpg,0,0,0,0,0,0,0,0,0,1
P00004010.jpg,0,0,0,0,0,0,0,0,1,0
G00004382.jpg,0,0,0,0,0,0,0,1,0,0
cardboard529_jpg.rf.65e912daab88ede9d08ff61abc4dae3a.jpg, 1, 0, 0, 0, 0, 0, 0,0,0,0
P00004043.jpg,0,0,0,0,0,0,0,0,1,0
P00004719.jpg,0,0,0,0,0,0,0,0,1,0
PL00004694.jpg,0,0,0,0,0,0,0,0,0,1
PL00004595.jpg,0,0,0,0,0,0,0,0,0,1
PL00004335.jpg,0,0,0,0,0,0,0,0,0,1
P00004946.jpg,0,0,0,0,0,0,0,0,1,0
paper257_jpg.rf.9d7a93658490b02dbd36fdd05ff4b2fb.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
P00004521.jpg,0,0,0,0,0,0,0,0,1,0
PL00004521.jpg,0,0,0,0,0,0,0,0,0,1
PL00004660.jpg,0,0,0,0,0,0,0,0,0,1
PL00004434.jpg,0,0,0,0,0,0,0,0,0,1
P00004763.jpg,0,0,0,0,0,0,0,0,1,0
PL00004980.jpg,0,0,0,0,0,0,0,0,0,1
P00004121.jpg,0,0,0,0,0,0,0,0,1,0
P00004718.jpg,0,0,0,0,0,0,0,0,1,0
PL00004358.jpg,0,0,0,0,0,0,0,0,0,1
PL00004204.jpg,0,0,0,0,0,0,0,0,0,1
PL00004594.jpg,0,0,0,0,0,0,0,0,0,1
P00004942.jpg,0,0,0,0,0,0,0,0,1,0
P00004415.jpg,0,0,0,0,0,0,0,0,1,0
PL00004539.jpg,0,0,0,0,0,0,0,0,0,1
P00004245.jpg,0,0,0,0,0,0,0,0,1,0
P00004991.jpg,0,0,0,0,0,0,0,0,1,0
G00004044.jpg,0,0,0,0,0,0,0,1,0,0
PL00004975.jpg,0,0,0,0,0,0,0,0,0,1
PL00004048.jpg,0,0,0,0,0,0,0,0,0,1
PL00004328.jpg,0,0,0,0,0,0,0,0,0,1
P00004774.jpg,0,0,0,0,0,0,0,0,1,0
PL00004367.jpg,0,0,0,0,0,0,0,0,0,1
G00004495.jpg,0,0,0,0,0,0,0,1,0,0
P00004582.jpg,0,0,0,0,0,0,0,0,1,0
PL00004424.jpg,0,0,0,0,0,0,0,0,0,1
P00004918.jpg,0,0,0,0,0,0,0,0,1,0
G00004350.jpg,0,0,0,0,0,0,0,1,0,0
PL00004277.jpg,0,0,0,0,0,0,0,0,0,1
P00004204.jpg,0,0,0,0,0,0,0,0,1,0
PL00004286.jpg,0,0,0,0,0,0,0,0,0,1
paper30_jpg.rf.bef8d8004d29fa9d63258c98559ee6b3.jpg, 0, 0, 0, 0, 1, 0, 0,0,0,0
P00004127.jpg,0,0,0,0,0,0,0,0,1,0
PL00004939.jpg,0,0,0,0,0,0,0,0,0,1
G00004509.jpg,0,0,0,0,0,0,0,1,0,0
metal99_jpg.rf.d47d9e9f1b1094e55d6759515b475303.jpg, 0, 0, 0, 1, 0, 0, 0,0,0,0
G00004659.jpg,0,0,0,0,0,0,0,1,0,0
glass129_jpg.rf.db136553069e469466504bc833797803.jpg, 0, 0, 1, 0, 0, 0, 0,0,0,0
plastic298_jpg.rf.2d59849e63a588f6ea51c2a5b7c32149.jpg, 0, 0, 0, 0, 0, 1, 0,0,0,0
P00004938.jpg,0,0,0,0,0,0,0,0,1,0
P00004920.jpg,0,0,0,0,0,0,0,0,1,0
P00004780.jpg,0,0,0,0,0,0,0,0,1,0
P00004797.jpg,0,0,0,0,0,0,0,0,1,0
