filename,Cardboard,Glass,Metal,Paper,Plastic,Trash,GarbageBag,PaperBag,PlasticBag,Null
PL00003688.jpg,0,0,0,0,0,0,0,0,1,0
PL00002640.jpg,0,0,0,0,0,0,0,0,0,1
PL00000241.jpg,0,0,0,0,0,0,0,0,1,0
PL00000521.jpg,0,0,0,0,0,0,0,0,1,0
PL00000161.jpg,0,0,0,0,0,0,0,0,0,1
PL00002031.jpg,0,0,0,0,0,0,0,0,1,0
G00002655.jpg,0,0,0,0,0,0,1,0,0,0
PL00003533.jpg,0,0,0,0,0,0,0,0,1,0
PL00000152.jpg,0,0,0,0,0,0,0,0,1,0
G00002959.jpg,0,0,0,0,0,0,1,0,0,0
P00002716.jpg,0,0,0,0,0,0,0,1,0,0
Garbage4_png.rf.7d44cd18758f1701420bffb24389e566.jpg, 0, 1, 0, 0, 0, 0,0,0,0,0
PL00003287.jpg,0,0,0,0,0,0,0,0,1,0
G00001861.jpg,0,0,0,0,0,0,1,0,0,0
G00003372.jpg,0,0,0,0,0,0,1,0,0,0
PL00001283.jpg,0,0,0,0,0,0,0,0,0,1
PL00001662.jpg,0,0,0,0,0,0,0,0,1,0
PL00004176.jpg,0,0,0,0,0,0,0,0,1,0
000107_jpg.rf.a70540e013a84ea3bd948d467b9ee68a.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
P00000757.jpg,0,0,0,0,0,0,0,1,0,0
P00000227.jpg,0,0,0,0,0,0,0,1,0,0
G00001948.jpg,0,0,0,0,0,0,1,0,0,0
G00004614.jpg,0,0,0,0,0,0,1,0,0,0
PL00004099.jpg,0,0,0,0,0,0,0,0,0,1
PL00004147.jpg,0,0,0,0,0,0,0,0,0,1
PL00003707.jpg,0,0,0,0,0,0,0,0,1,0
PL00002062.jpg,0,0,0,0,0,0,0,0,0,1
plastic112_jpg.rf.0770311eaefa84239a9a5b828cb6b4d6.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
G00001646.jpg,0,0,0,0,0,0,1,0,0,0
P00004154.jpg,0,0,0,0,0,0,0,1,0,0
G00004942.jpg,0,0,0,0,0,0,1,0,0,0
PL00000180.jpg,0,0,0,0,0,0,0,0,0,1
G00002084.jpg,0,0,0,0,0,0,1,0,0,0
PL00004551.jpg,0,0,0,0,0,0,0,0,1,0
PL00000838.jpg,0,0,0,0,0,0,0,0,0,1
P00000304.jpg,0,0,0,0,0,0,0,1,0,0
PL00000477.jpg,0,0,0,0,0,0,0,0,1,0
cardboard373_jpg.rf.9eca4121237c1a1078b00632a5326074.jpg, 1, 0, 0, 0, 0, 0,0,0,0,0
PL00003225.jpg,0,0,0,0,0,0,0,0,1,0
paper398_jpg.rf.4f9a8006382f3e867f946edd666fc9ca.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
P00000004.jpg,0,0,0,0,0,0,0,1,0,0
P00004781.jpg,0,0,0,0,0,0,0,1,0,0
G00004897.jpg,0,0,0,0,0,0,1,0,0,0
P00000040.jpg,0,0,0,0,0,0,0,1,0,0
P00000960.jpg,0,0,0,0,0,0,0,1,0,0
G00002183.jpg,0,0,0,0,0,0,1,0,0,0
P00004999.jpg,0,0,0,0,0,0,0,1,0,0
Garbage25_png.rf.cbdbed2ba4117b1674bfa94b1a28af0d.jpg, 0, 1, 0, 0, 0, 0,0,0,0,0
PL00004215.jpg,0,0,0,0,0,0,0,0,1,0
PL00003761.jpg,0,0,0,0,0,0,0,0,1,0
P00002160.jpg,0,0,0,0,0,0,0,1,0,0
G00004595.jpg,0,0,0,0,0,0,1,0,0,0
PL00003571.jpg,0,0,0,0,0,0,0,0,1,0
metal151_jpg.rf.731503c249ca1334da5d8f62dddba70e.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
G00003801.jpg,0,0,0,0,0,0,1,0,0,0
PL00003695.jpg,0,0,0,0,0,0,0,0,1,0
trash2_jpg.rf.18ddd54b120f9fb96a83c86bac56dbc1.jpg, 0, 0, 0, 0, 0, 1,0,0,0,0
G00002461.jpg,0,0,0,0,0,0,1,0,0,0
PL00003052.jpg,0,0,0,0,0,0,0,0,0,1
plastic406_jpg.rf.a237cf09af67c46cea651a545f01164f.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
paper381_jpg.rf.d7d493aa9afc4206a1310f920a4351b3.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
G00000704.jpg,0,0,0,0,0,0,1,0,0,0
PL00000646.jpg,0,0,0,0,0,0,0,0,0,1
P00003525.jpg,0,0,0,0,0,0,0,1,0,0
PL00003475.jpg,0,0,0,0,0,0,0,0,0,1
PL00001731.jpg,0,0,0,0,0,0,0,0,1,0
PL00000215.jpg,0,0,0,0,0,0,0,0,0,1
PL00001850.jpg,0,0,0,0,0,0,0,0,1,0
PL00000612.jpg,0,0,0,0,0,0,0,0,0,1
paper369_jpg.rf.0e32b9c4efb5c1c4ea1c80983eada6ce.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
G00003973.jpg,0,0,0,0,0,0,1,0,0,0
G00000761.jpg,0,0,0,0,0,0,1,0,0,0
G00004425.jpg,0,0,0,0,0,0,1,0,0,0
metal116_jpg.rf.a7a7dfd558c128b151f31b11d37973d9.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
PL00004403.jpg,0,0,0,0,0,0,0,0,1,0
G00004799.jpg,0,0,0,0,0,0,1,0,0,0
G00000814.jpg,0,0,0,0,0,0,1,0,0,0
P00000817.jpg,0,0,0,0,0,0,0,1,0,0
P00004172.jpg,0,0,0,0,0,0,0,1,0,0
PL00003199.jpg,0,0,0,0,0,0,0,0,0,1
PL00003635.jpg,0,0,0,0,0,0,0,0,0,1
PL00001375.jpg,0,0,0,0,0,0,0,0,1,0
cardboard326_jpg.rf.bd6e02a09fec9bc477f120d94b231fa8.jpg, 1, 0, 0, 0, 0, 0,0,0,0,0
metal170_jpg.rf.7c3619d4e00826085a60526dd0bb2cec.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
G00003607.jpg,0,0,0,0,0,0,1,0,0,0
G00000949.jpg,0,0,0,0,0,0,1,0,0,0
P00003926.jpg,0,0,0,0,0,0,0,1,0,0
PL00002793.jpg,0,0,0,0,0,0,0,0,0,1
PL00003296.jpg,0,0,0,0,0,0,0,0,1,0
P00004787.jpg,0,0,0,0,0,0,0,1,0,0
PL00003348.jpg,0,0,0,0,0,0,0,0,0,1
P00002370.jpg,0,0,0,0,0,0,0,1,0,0
G00000419.jpg,0,0,0,0,0,0,1,0,0,0
PL00003484.jpg,0,0,0,0,0,0,0,0,1,0
PL00003629.jpg,0,0,0,0,0,0,0,0,0,1
PL00003335.jpg,0,0,0,0,0,0,0,0,1,0
PL00003809.jpg,0,0,0,0,0,0,0,0,0,1
G00002734.jpg,0,0,0,0,0,0,1,0,0,0
PL00000606.jpg,0,0,0,0,0,0,0,0,0,1
G00001108.jpg,0,0,0,0,0,0,1,0,0,0
PL00004458.jpg,0,0,0,0,0,0,0,0,1,0
G00003918.jpg,0,0,0,0,0,0,1,0,0,0
G00001824.jpg,0,0,0,0,0,0,1,0,0,0
PL00000987.jpg,0,0,0,0,0,0,0,0,1,0
PL00002013.jpg,0,0,0,0,0,0,0,0,0,1
P00001315.jpg,0,0,0,0,0,0,0,1,0,0
PL00000400.jpg,0,0,0,0,0,0,0,0,0,1
glass405_jpg.rf.031b28d0d5bf2dad90196af33afebef0.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
PL00001248.jpg,0,0,0,0,0,0,0,0,1,0
PL00002397.jpg,0,0,0,0,0,0,0,0,0,1
PL00000520.jpg,0,0,0,0,0,0,0,0,0,1
P00001602.jpg,0,0,0,0,0,0,0,1,0,0
trash35_jpg.rf.16354d31fb8d7351298fe95c1ec764a3.jpg, 0, 0, 0, 0, 0, 1,0,0,0,0
PL00002020.jpg,0,0,0,0,0,0,0,0,1,0
P00003673.jpg,0,0,0,0,0,0,0,1,0,0
PL00004514.jpg,0,0,0,0,0,0,0,0,1,0
P00003007.jpg,0,0,0,0,0,0,0,1,0,0
P00002423.jpg,0,0,0,0,0,0,0,1,0,0
metal214_jpg.rf.a68caaa9e9a2c3ff3b0d8f9ad7d922e0.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
PL00000520.jpg,0,0,0,0,0,0,0,0,1,0
P00003534.jpg,0,0,0,0,0,0,0,1,0,0
brown-glass427_jpg.rf.7f29a7748dd8ac4f81b4dfdfc695a178.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
plastic339_jpg.rf.f76b30e43b97a073515bf451984a29e3.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
PL00002553.jpg,0,0,0,0,0,0,0,0,1,0
PL00001998.jpg,0,0,0,0,0,0,0,0,0,1
PL00002414.jpg,0,0,0,0,0,0,0,0,1,0
metal91_jpg.rf.36d7006c51db5ada24b753b55d39b236.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
G00004948.jpg,0,0,0,0,0,0,1,0,0,0
P00000390.jpg,0,0,0,0,0,0,0,1,0,0
P00002889.jpg,0,0,0,0,0,0,0,1,0,0
PL00001754.jpg,0,0,0,0,0,0,0,0,0,1
G00002166.jpg,0,0,0,0,0,0,1,0,0,0
P00001557.jpg,0,0,0,0,0,0,0,1,0,0
PL00001034.jpg,0,0,0,0,0,0,0,0,1,0
P00004023.jpg,0,0,0,0,0,0,0,1,0,0
Garbage47_png.rf.2f384d0efd4edc036a2a3f2bb18ac06b.jpg, 0, 1, 0, 0, 0, 0,0,0,0,0
PL00002174.jpg,0,0,0,0,0,0,0,0,0,1
paper533_jpg.rf.55d849526e7a157c1643580a7a1749b0.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
G00001489.jpg,0,0,0,0,0,0,1,0,0,0
P00002680.jpg,0,0,0,0,0,0,0,1,0,0
PL00001460.jpg,0,0,0,0,0,0,0,0,1,0
PL00000835.jpg,0,0,0,0,0,0,0,0,0,1
G00001854.jpg,0,0,0,0,0,0,1,0,0,0
Garbage_png.rf.0ff057b7acaee848ed40eb3cb4b0faed.jpg, 0, 1, 0, 0, 0, 0,0,0,0,0
plastic251_jpg.rf.089739350ca9b35d9e016bd6e3e676d7.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
cardboard705_jpg.rf.96bef2e04b897f4447c0631b93bc19f5.jpg, 1, 0, 0, 0, 0, 0,0,0,0,0
P00004338.jpg,0,0,0,0,0,0,0,1,0,0
PL00004822.jpg,0,0,0,0,0,0,0,0,0,1
PL00004062.jpg,0,0,0,0,0,0,0,0,0,1
PL00002000.jpg,0,0,0,0,0,0,0,0,1,0
PL00001741.jpg,0,0,0,0,0,0,0,0,1,0
G00003739.jpg,0,0,0,0,0,0,1,0,0,0
PL00000802.jpg,0,0,0,0,0,0,0,0,1,0
G00002069.jpg,0,0,0,0,0,0,1,0,0,0
P00004381.jpg,0,0,0,0,0,0,0,1,0,0
plastic244_jpg.rf.e3235aeb756effbd6dab8578b9f32d6c.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
PL00004436.jpg,0,0,0,0,0,0,0,0,1,0
PL00000581.jpg,0,0,0,0,0,0,0,0,0,1
PL00002724.jpg,0,0,0,0,0,0,0,0,1,0
P00002188.jpg,0,0,0,0,0,0,0,1,0,0
PL00000636.jpg,0,0,0,0,0,0,0,0,0,1
G00004233.jpg,0,0,0,0,0,0,1,0,0,0
PL00003135.jpg,0,0,0,0,0,0,0,0,1,0
PL00001012.jpg,0,0,0,0,0,0,0,0,0,1
PL00001201.jpg,0,0,0,0,0,0,0,0,1,0
plastic502_jpg.rf.c809dd80918d9751f75f380e09c82815.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
PL00004293.jpg,0,0,0,0,0,0,0,0,1,0
G00001568.jpg,0,0,0,0,0,0,1,0,0,0
PL00004562.jpg,0,0,0,0,0,0,0,0,1,0
G00003464.jpg,0,0,0,0,0,0,1,0,0,0
PL00001379.jpg,0,0,0,0,0,0,0,0,0,1
green-glass409_jpg.rf.bda8326e7fe4f24291daafb034190a3f.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
P00004638.jpg,0,0,0,0,0,0,0,1,0,0
P00003373.jpg,0,0,0,0,0,0,0,1,0,0
PL00002749.jpg,0,0,0,0,0,0,0,0,1,0
white-glass160_jpg.rf.3cea84cdce5fd02a4bbf374780d4abfd.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
PL00000150.jpg,0,0,0,0,0,0,0,0,0,1
P00000601.jpg,0,0,0,0,0,0,0,1,0,0
P00001595.jpg,0,0,0,0,0,0,0,1,0,0
cardboard197_jpg.rf.4e6acfe054b6187a96d65a8c916371f1.jpg, 1, 0, 0, 0, 0, 0,0,0,0,0
G00000513.jpg,0,0,0,0,0,0,1,0,0,0
PL00003041.jpg,0,0,0,0,0,0,0,0,0,1
PL00001737.jpg,0,0,0,0,0,0,0,0,0,1
PL00004618.jpg,0,0,0,0,0,0,0,0,1,0
PL00000775.jpg,0,0,0,0,0,0,0,0,1,0
G00002120.jpg,0,0,0,0,0,0,1,0,0,0
P00001681.jpg,0,0,0,0,0,0,0,1,0,0
metal290_jpg.rf.305223c4715d564719fd86a112be718d.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
PL00000134.jpg,0,0,0,0,0,0,0,0,1,0
P00004621.jpg,0,0,0,0,0,0,0,1,0,0
PL00002846.jpg,0,0,0,0,0,0,0,0,0,1
PL00001357.jpg,0,0,0,0,0,0,0,0,1,0
P00004208.jpg,0,0,0,0,0,0,0,1,0,0
G00004977.jpg,0,0,0,0,0,0,1,0,0,0
P00000274.jpg,0,0,0,0,0,0,0,1,0,0
PL00002021.jpg,0,0,0,0,0,0,0,0,1,0
paper56_jpg.rf.e96cccc274b2ad5f2645a765075769fe.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
G00000987.jpg,0,0,0,0,0,0,1,0,0,0
P00001980.jpg,0,0,0,0,0,0,0,1,0,0
PL00002795.jpg,0,0,0,0,0,0,0,0,0,1
G00003883.jpg,0,0,0,0,0,0,1,0,0,0
P00004909.jpg,0,0,0,0,0,0,0,1,0,0
P00002152.jpg,0,0,0,0,0,0,0,1,0,0
PL00001766.jpg,0,0,0,0,0,0,0,0,1,0
glass273_jpg.rf.ba2b20b71dd3d83da465a0c2f1fa1ac7.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
P00002572.jpg,0,0,0,0,0,0,0,1,0,0
P00002525.jpg,0,0,0,0,0,0,0,1,0,0
trash38_jpg.rf.6d9db02b14b91f613e27d7d19413367f.jpg, 0, 0, 0, 0, 0, 1,0,0,0,0
PL00000163.jpg,0,0,0,0,0,0,0,0,0,1
metal281_jpg.rf.318ebe5da1785c76e07ca52b25c63633.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
PL00002263.jpg,0,0,0,0,0,0,0,0,1,0
PL00002971.jpg,0,0,0,0,0,0,0,0,1,0
P00001593.jpg,0,0,0,0,0,0,0,1,0,0
G00003780.jpg,0,0,0,0,0,0,1,0,0,0
PL00002325.jpg,0,0,0,0,0,0,0,0,0,1
glass107_jpg.rf.e17ca087740e41e66bc36887f28b998d.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
PL00000982.jpg,0,0,0,0,0,0,0,0,0,1
PL00001363.jpg,0,0,0,0,0,0,0,0,1,0
paper355_jpg.rf.d453389c23ac7e86948254151b7cedbd.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
G00004760.jpg,0,0,0,0,0,0,1,0,0,0
PL00002259.jpg,0,0,0,0,0,0,0,0,0,1
G00000251.jpg,0,0,0,0,0,0,1,0,0,0
PL00002485.jpg,0,0,0,0,0,0,0,0,1,0
PL00003881.jpg,0,0,0,0,0,0,0,0,1,0
P00004565.jpg,0,0,0,0,0,0,0,1,0,0
PL00003239.jpg,0,0,0,0,0,0,0,0,1,0
G00001327.jpg,0,0,0,0,0,0,1,0,0,0
P00001494.jpg,0,0,0,0,0,0,0,1,0,0
PL00000114.jpg,0,0,0,0,0,0,0,0,0,1
PL00004075.jpg,0,0,0,0,0,0,0,0,0,1
G00004482.jpg,0,0,0,0,0,0,1,0,0,0
PL00003487.jpg,0,0,0,0,0,0,0,0,0,1
green-glass331_jpg.rf.943925f65c285ab505a0f48c75869e66.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
G00003364.jpg,0,0,0,0,0,0,1,0,0,0
PL00002011.jpg,0,0,0,0,0,0,0,0,1,0
metal43_jpg.rf.ee0178e92e2d1a6700d32fdb75a73dbd.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
P00000745.jpg,0,0,0,0,0,0,0,1,0,0
PL00002728.jpg,0,0,0,0,0,0,0,0,1,0
PL00000508.jpg,0,0,0,0,0,0,0,0,0,1
PL00002104.jpg,0,0,0,0,0,0,0,0,1,0
_000055_JPG.rf.def9b46225a585bf8c17c420fe4f4af8.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
PL00001747.jpg,0,0,0,0,0,0,0,0,1,0
G00001193.jpg,0,0,0,0,0,0,1,0,0,0
metal144_jpg.rf.f0d74e23007231fe58fd078d48db9deb.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
PL00004815.jpg,0,0,0,0,0,0,0,0,0,1
PL00002577.jpg,0,0,0,0,0,0,0,0,1,0
P00004214.jpg,0,0,0,0,0,0,0,1,0,0
G00002228.jpg,0,0,0,0,0,0,1,0,0,0
PL00004737.jpg,0,0,0,0,0,0,0,0,1,0
P00003015.jpg,0,0,0,0,0,0,0,1,0,0
plastic477_jpg.rf.f43fa4bafca5c7f20d847d5b06b4c4cc.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
P00000534.jpg,0,0,0,0,0,0,0,1,0,0
PL00004530.jpg,0,0,0,0,0,0,0,0,0,1
PL00004522.jpg,0,0,0,0,0,0,0,0,1,0
PL00004157.jpg,0,0,0,0,0,0,0,0,1,0
P00004992.jpg,0,0,0,0,0,0,0,1,0,0
PL00002868.jpg,0,0,0,0,0,0,0,0,1,0
glass466_jpg.rf.a3639767a19f862d5adb0550b0c6ef21.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
P00002341.jpg,0,0,0,0,0,0,0,1,0,0
P00004029.jpg,0,0,0,0,0,0,0,1,0,0
PL00001818.jpg,0,0,0,0,0,0,0,0,0,1
PL00000225.jpg,0,0,0,0,0,0,0,0,0,1
P00003031.jpg,0,0,0,0,0,0,0,1,0,0
P00001156.jpg,0,0,0,0,0,0,0,1,0,0
PL00003643.jpg,0,0,0,0,0,0,0,0,0,1
PL00001610.jpg,0,0,0,0,0,0,0,0,1,0
P00004706.jpg,0,0,0,0,0,0,0,1,0,0
PL00001388.jpg,0,0,0,0,0,0,0,0,0,1
PL00003762.jpg,0,0,0,0,0,0,0,0,0,1
metal47_jpg.rf.9d355de50f8bb7ece2544856e5e84417.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
P00003233.jpg,0,0,0,0,0,0,0,1,0,0
PL00004843.jpg,0,0,0,0,0,0,0,0,1,0
metal210_jpg.rf.7a88f4a515113d173b01c8fd2c2dd4a9.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
G00001367.jpg,0,0,0,0,0,0,1,0,0,0
PL00003636.jpg,0,0,0,0,0,0,0,0,0,1
PL00003467.jpg,0,0,0,0,0,0,0,0,0,1
PL00002492.jpg,0,0,0,0,0,0,0,0,1,0
PL00004170.jpg,0,0,0,0,0,0,0,0,1,0
paper190_jpg.rf.12d901fdd6e3b7dc957d08bc6aaa869d.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
P00002919.jpg,0,0,0,0,0,0,0,1,0,0
P00000662.jpg,0,0,0,0,0,0,0,1,0,0
PL00001807.jpg,0,0,0,0,0,0,0,0,1,0
PL00001674.jpg,0,0,0,0,0,0,0,0,0,1
PL00000672.jpg,0,0,0,0,0,0,0,0,1,0
P00001260.jpg,0,0,0,0,0,0,0,1,0,0
G00001572.jpg,0,0,0,0,0,0,1,0,0,0
P00000805.jpg,0,0,0,0,0,0,0,1,0,0
P00002305.jpg,0,0,0,0,0,0,0,1,0,0
G00000139.jpg,0,0,0,0,0,0,1,0,0,0
metal123_jpg.rf.c6030b23df2fbfaf695af35fb31311f9.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
P00004994.jpg,0,0,0,0,0,0,0,1,0,0
cardboard244_jpg.rf.ec09e8654d850f391538c4cc624c1257.jpg, 1, 0, 0, 0, 0, 0,0,0,0,0
PL00000793.jpg,0,0,0,0,0,0,0,0,0,1
P00000889.jpg,0,0,0,0,0,0,0,1,0,0
P00000891.jpg,0,0,0,0,0,0,0,1,0,0
PL00004863.jpg,0,0,0,0,0,0,0,0,1,0
green-glass416_jpg.rf.2142f438aed1bb7d3c552304d099cf59.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
P00001017.jpg,0,0,0,0,0,0,0,1,0,0
PL00001303.jpg,0,0,0,0,0,0,0,0,0,1
PL00003177.jpg,0,0,0,0,0,0,0,0,0,1
PL00001509.jpg,0,0,0,0,0,0,0,0,0,1
P00000041.jpg,0,0,0,0,0,0,0,1,0,0
G00000016.jpg,0,0,0,0,0,0,1,0,0,0
PL00001760.jpg,0,0,0,0,0,0,0,0,1,0
PL00002910.jpg,0,0,0,0,0,0,0,0,1,0
plastic171_jpg.rf.a2ee65d76d6f1631a358719f7c9230b2.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
PL00001169.jpg,0,0,0,0,0,0,0,0,1,0
PL00001150.jpg,0,0,0,0,0,0,0,0,0,1
PL00001261.jpg,0,0,0,0,0,0,0,0,1,0
G00003623.jpg,0,0,0,0,0,0,1,0,0,0
paper376_jpg.rf.df5697a0eb8f2c723fa3e532246b084e.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
PL00002923.jpg,0,0,0,0,0,0,0,0,0,1
green-glass437_jpg.rf.b8bc7a14b3c885b8986b27a025d3366b.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
metal15_jpg.rf.7b9837ed9c1b5b10a10e02dfabe061d2.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
P00004749.jpg,0,0,0,0,0,0,0,1,0,0
glass246_jpg.rf.8fb0fcbde317270c269299f408bd89f3.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
glass398_jpg.rf.ef80571b0563210405430f984999c897.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
PL00001100.jpg,0,0,0,0,0,0,0,0,0,1
PL00002479.jpg,0,0,0,0,0,0,0,0,1,0
PL00000673.jpg,0,0,0,0,0,0,0,0,0,1
P00000498.jpg,0,0,0,0,0,0,0,1,0,0
G00001319.jpg,0,0,0,0,0,0,1,0,0,0
paper258_jpg.rf.5106264b49ba65008e5b2f3e5d3c974b.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
Datacluster-Trash-42-_jpg.rf.7b7349afec9c437b8d0f538ede102687.jpg, 0, 0, 0, 0, 0, 1,0,0,0,0
paper506_jpg.rf.8abda5d485ee09237a9550e320815780.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
P00003835.jpg,0,0,0,0,0,0,0,1,0,0
PL00004704.jpg,0,0,0,0,0,0,0,0,1,0
PL00000364.jpg,0,0,0,0,0,0,0,0,0,1
G00004668.jpg,0,0,0,0,0,0,1,0,0,0
G00002241.jpg,0,0,0,0,0,0,1,0,0,0
P00003555.jpg,0,0,0,0,0,0,0,1,0,0
P00002749.jpg,0,0,0,0,0,0,0,1,0,0
paper255_jpg.rf.b02bfe4fd10fa85467670dde9f77effa.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
G00001072.jpg,0,0,0,0,0,0,1,0,0,0
G00004610.jpg,0,0,0,0,0,0,1,0,0,0
PL00004977.jpg,0,0,0,0,0,0,0,0,1,0
P00003215.jpg,0,0,0,0,0,0,0,1,0,0
PL00000195.jpg,0,0,0,0,0,0,0,0,0,1
Screenshot-from-2023-05-06-13-34-21_png.rf.15845b83429d1c871fd9140919a37485.jpg, 1, 0, 0, 0, 0, 0,0,0,0,0
PL00002182.jpg,0,0,0,0,0,0,0,0,0,1
plastic440_jpg.rf.80e799f123ea0b14c28f203008c0c676.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
paper493_jpg.rf.2b021060310fe51605b775bda544bba8.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
PL00003626.jpg,0,0,0,0,0,0,0,0,1,0
PL00000290.jpg,0,0,0,0,0,0,0,0,1,0
green-glass264_jpg.rf.8b4c22d26c89d2164a35ac832dc1e78d.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
PL00001042.jpg,0,0,0,0,0,0,0,0,0,1
P00004528.jpg,0,0,0,0,0,0,0,1,0,0
PL00001413.jpg,0,0,0,0,0,0,0,0,1,0
P00001176.jpg,0,0,0,0,0,0,0,1,0,0
PL00002858.jpg,0,0,0,0,0,0,0,0,1,0
metal146_jpg.rf.79c6eefe231dc9d80eeca3a09d7c6b0d.jpg, 0, 0, 1, 0, 0, 0,0,0,0,0
P00004834.jpg,0,0,0,0,0,0,0,1,0,0
G00002527.jpg,0,0,0,0,0,0,1,0,0,0
trash21_jpg.rf.3d57baef0e8993315329aea6b2322a38.jpg, 0, 0, 0, 0, 0, 1,0,0,0,0
paper467_jpg.rf.f16f2cab181b4b13e596936209b7b3ab.jpg, 0, 0, 0, 1, 0, 0,0,0,0,0
P00002041.jpg,0,0,0,0,0,0,0,1,0,0
PL00003578.jpg,0,0,0,0,0,0,0,0,1,0
PL00001733.jpg,0,0,0,0,0,0,0,0,0,1
P00004306.jpg,0,0,0,0,0,0,0,1,0,0
G00002284.jpg,0,0,0,0,0,0,1,0,0,0
G00002530.jpg,0,0,0,0,0,0,1,0,0,0
PL00003715.jpg,0,0,0,0,0,0,0,0,0,1
P00002538.jpg,0,0,0,0,0,0,0,1,0,0
cardboard477_jpg.rf.7a5336a60bd026b9491ab80cb92a3924.jpg, 1, 0, 0, 0, 0, 0,0,0,0,0
P00000842.jpg,0,0,0,0,0,0,0,1,0,0
glass227_jpg.rf.d64b6beec55d3d8dc8b8952995fa178b.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
PL00001593.jpg,0,0,0,0,0,0,0,0,0,1
G00001639.jpg,0,0,0,0,0,0,1,0,0,0
000001_jpg.rf.f2b78b76d4fd776311af09b188579b56.jpg, 0, 0, 0, 0, 1, 0,0,0,0,0
P00000918.jpg,0,0,0,0,0,0,0,1,0,0
G00001336.jpg,0,0,0,0,0,0,1,0,0,0
G00004698.jpg,0,0,0,0,0,0,1,0,0,0
PL00003872.jpg,0,0,0,0,0,0,0,0,1,0
PL00002271.jpg,0,0,0,0,0,0,0,0,0,1
G00000619.jpg,0,0,0,0,0,0,1,0,0,0
PL00002571.jpg,0,0,0,0,0,0,0,0,1,0
G00004916.jpg,0,0,0,0,0,0,1,0,0,0
PL00001536.jpg,0,0,0,0,0,0,0,0,0,1
PL00000567.jpg,0,0,0,0,0,0,0,0,1,0
G00001819.jpg,0,0,0,0,0,0,1,0,0,0
G00002286.jpg,0,0,0,0,0,0,1,0,0,0
P00000704.jpg,0,0,0,0,0,0,0,1,0,0
glass293_jpg.rf.4cbf0859129a92cc0d6c6c313d5f9b7b.jpg, 0, 0, 0, 0, 0, 0,0,0,0,0
PL00001912.jpg,0,0,0,0,0,0,0,0,1,0
PL00004296.jpg,0,0,0,0,0,0,0,0,0,1
PL00001538.jpg,0,0,0,0,0,0,0,0,1,0
P00003594.jpg,0,0,0,0,0,0,0,1,0,0
PL00002327.jpg,0,0,0,0,0,0,0,0,0,1
PL00004660.jpg,0,0,0,0,0,0,0,0,1,0
G00003715.jpg,0,0,0,0,0,0,1,0,0,0
